74;232;208;111;land;false;jungle;1
75;151;157;245;land;true;desert;1
76;252;215;60;land;false;desert;1
77;117;194;232;land;true;plains;1
78;231;225;113;land;false;plains;1
79;193;61;251;land;true;plains;1
80;161;172;221;land;false;plains;1
81;242;248;19;land;true;plains;1
82;253;215;244;land;false;forest;1
83;208;121;244;land;false;desert;1
84;226;150;168;land;false;plains;1
85;230;194;152;land;false;plains;1
86;125;228;172;land;false;forest;1
87;190;144;196;land;false;desert;1
88;229;101;225;land;false;forest;1
89;125;149;240;land;true;forest;1
90;115;245;224;land;false;mountain;1
91;213;142;194;land;false;jungle;1
92;239;33;237;land;true;mountain;1
93;127;248;135;land;false;jungle;1
94;234;46;254;land;false;plains;1
95;90;246;200;land;false;plains;1
96;217;214;179;land;false;hills;1
97;242;126;205;land;false;forest;1
98;221;47;238;land;true;forest;1
99;94;198;241;land;false;jungle;1
100;251;118;155;land;false;jungle;1
101;107;190;210;land;true;plains;1
102;217;101;198;land;false;forest;1
103;253;225;27;land;false;plains;1
104;242;196;227;land;true;plains;1
105;180;169;178;land;false;forest;1
106;123;155;225;land;false;mountain;1
107;250;191;182;land;false;plains;1
108;252;136;239;land;false;forest;1
109;240;55;239;land;false;plains;1
110;129;212;166;land;true;plains;1
111;146;200;231;land;true;plains;1
112;61;232;239;land;true;mountain;1
113;222;206;114;land;false;plains;1
114;166;232;153;land;false;plains;1
115;230;178;111;land;false;plains;1
116;203;229;172;land;true;hills;1
117;230;173;196;land;false;mountain;1
118;253;204;62;land;false;jungle;1
119;157;250;112;land;true;plains;1
120;247;24;240;land;false;mountain;1
121;155;233;113;land;false;mountain;1
122;192;175;156;land;true;mountain;1
123;190;193;235;land;false;desert;1
124;222;228;218;land;false;mountain;1
125;249;80;172;land;false;jungle;1
126;229;234;52;land;false;plains;1
127;150;191;167;land;false;plains;1
128;254;82;185;land;false;desert;1
129;236;131;153;land;false;plains;1
130;239;161;135;land;false;plains;1
131;153;170;233;land;false;plains;1
132;201;106;217;land;false;mountain;1
133;222;140;164;land;false;hills;1
134;184;104;223;land;false;plains;1
135;200;184;180;land;false;mountain;1
136;222;100;231;land;false;mountain;1
137;141;228;174;land;false;forest;1
138;81;246;237;land;true;forest;1
139;101;220;240;land;false;plains;1
140;226;75;254;land;false;forest;1
141;115;221;250;land;false;mountain;1
142;200;218;83;land;false;plains;1
143;172;92;237;land;true;plains;1
144;174;189;234;land;true;desert;1
145;240;95;188;land;true;mountain;1
146;237;126;197;land;true;plains;1
147;245;126;219;land;false;desert;1
148;165;223;136;land;false;jungle;1
149;208;176;166;land;false;desert;1
150;215;153;236;land;false;plains;1
151;252;125;149;land;false;plains;1
152;194;138;235;land;false;mountain;1
153;171;136;246;land;false;plains;1
154;99;246;190;land;false;forest;1
155;236;234;201;land;false;desert;1
156;238;148;150;land;false;desert;1
157;104;209;217;land;false;plains;1
158;155;130;226;land;false;plains;1
159;248;105;192;land;false;forest;1
160;202;189;174;land;false;plains;1
161;250;209;177;land;false;plains;1
162;185;195;210;land;false;desert;1
163;168;216;205;land;false;forest;1
164;93;236;254;land;false;jungle;1
165;115;207;194;land;false;plains;1
166;231;157;235;land;false;plains;1
167;137;252;127;land;false;plains;1
168;187;218;193;land;false;plains;1
169;157;115;240;land;false;forest;1
170;100;184;252;land;false;mountain;1
171;194;160;232;land;false;desert;1
172;153;184;198;land;false;mountain;1
173;175;120;247;land;false;desert;1
174;191;134;216;land;false;jungle;1
175;251;90;167;land;false;mountain;1
176;59;236;242;land;false;mountain;1
177;212;172;123;land;false;forest;1
178;209;208;98;land;false;jungle;1
179;240;215;253;land;false;forest;1
180;227;141;219;land;false;plains;1
181;197;140;220;land;false;forest;1
182;145;231;140;land;true;plains;1
183;213;233;80;land;false;plains;1
184;189;219;94;land;false;plains;1
185;250;244;55;land;false;plains;1
186;167;190;224;land;false;forest;1
187;231;161;153;land;false;desert;1
188;246;35;251;land;false;jungle;1
189;171;155;233;land;false;jungle;1
190;125;247;232;land;false;jungle;1
191;172;212;145;land;false;forest;1
192;242;216;64;land;false;plains;1
193;113;247;252;land;true;mountain;1
194;232;76;254;land;false;plains;1
195;229;111;188;land;false;plains;1
196;135;199;180;land;false;plains;1
197;237;230;99;land;false;jungle;1
198;206;244;169;land;false;mountain;1
199;204;234;193;land;false;plains;1
200;191;176;148;land;false;plains;1
201;237;178;224;land;false;plains;1
202;213;177;246;land;false;forest;1
203;201;211;142;land;false;forest;1
204;190;129;192;land;false;plains;1
205;123;229;177;land;false;plains;1
206;200;218;145;land;false;desert;1
207;239;205;97;land;false;plains;1
208;226;226;133;land;false;forest;1
209;210;206;197;land;false;mountain;1
210;162;239;209;land;false;plains;1
211;211;245;56;land;false;jungle;1
212;24;252;249;land;false;forest;1
213;249;205;244;land;false;plains;1
214;186;174;248;land;false;forest;1
215;208;176;223;land;false;mountain;1
216;204;181;153;land;true;mountain;1
217;148;157;213;land;true;plains;1
218;199;145;238;land;false;forest;1
219;94;246;207;land;false;mountain;1
220;198;136;186;land;false;mountain;1
221;172;172;222;land;true;plains;1
222;251;200;200;land;false;jungle;1
223;219;158;228;land;false;plains;1
224;230;166;206;land;false;forest;1
225;244;254;15;land;false;jungle;1
226;196;212;112;land;true;jungle;1
227;135;181;185;land;false;jungle;1
228;186;251;185;land;false;plains;1
229;60;241;228;land;false;plains;1
230;216;242;85;land;false;jungle;1
231;166;157;210;land;true;plains;1
232;122;199;245;land;false;jungle;1
233;214;121;182;land;true;mountain;1
234;227;200;152;land;false;plains;1
235;252;219;144;land;false;mountain;1
236;197;241;107;land;false;desert;1
237;184;189;179;land;false;plains;1
238;221;184;190;land;false;mountain;1
239;176;216;127;land;false;jungle;1
240;192;226;240;land;false;mountain;1
241;172;178;227;land;false;desert;1
242;101;226;225;land;false;plains;1
243;252;239;175;land;false;forest;1
244;200;114;213;land;false;forest;1
245;240;230;160;land;false;plains;1
246;191;202;128;land;false;forest;1
247;95;244;243;land;false;mountain;1
248;236;106;174;land;true;jungle;1
249;220;106;242;land;true;plains;1
250;200;103;206;land;true;plains;1
251;184;225;119;land;true;plains;1
252;217;250;86;land;false;plains;1
253;238;117;162;land;false;forest;1
254;142;141;252;land;false;plains;1
255;195;194;185;land;false;jungle;1
256;173;153;226;land;true;jungle;1
257;209;155;148;land;false;jungle;1
258;68;247;210;land;false;plains;1
259;157;233;140;land;false;plains;1
260;177;224;203;land;false;desert;1
261;230;213;210;land;true;plains;1
262;183;238;248;land;false;mountain;1
263;242;232;150;land;false;jungle;1
264;239;95;169;land;false;plains;1
265;219;207;210;land;false;plains;1
266;228;235;189;land;false;plains;1
267;52;209;251;land;false;plains;1
268;163;244;233;land;false;forest;1
269;113;212;209;land;false;plains;1
270;118;230;189;land;false;plains;1
271;228;179;165;land;false;plains;1
272;214;178;237;land;false;plains;1
273;191;151;218;land;false;jungle;1
274;146;183;225;land;false;plains;1
275;137;222;173;land;true;plains;1
276;64;239;246;land;false;plains;1
277;205;237;72;land;false;plains;1
278;96;206;240;land;false;desert;1
279;207;178;213;land;false;forest;1
280;202;195;189;land;false;mountain;1
281;219;157;139;land;false;plains;1
282;226;204;99;land;true;plains;1
283;219;169;176;land;false;plains;1
284;73;253;188;land;false;desert;1
285;198;158;208;land;false;plains;1
286;252;169;189;land;true;plains;1
287;224;250;92;land;true;marsh;1
288;251;198;124;land;false;desert;1
289;217;158;202;land;false;mountain;1
290;154;208;178;land;false;plains;1
291;190;254;203;land;false;jungle;1
292;226;213;86;land;false;plains;1
293;251;196;178;land;false;mountain;1
294;246;154;138;land;false;jungle;1
295;134;181;252;land;false;mountain;1
296;150;242;170;land;true;plains;1
297;244;223;184;land;false;desert;1
298;91;237;177;land;false;plains;1
299;150;168;246;land;false;mountain;1
300;220;248;251;land;false;forest;1
301;150;246;193;land;false;forest;1
302;248;188;247;land;false;plains;1
303;234;197;216;land;false;jungle;1
304;195;243;75;land;false;mountain;1
305;237;197;86;land;false;mountain;1
306;221;201;192;land;false;mountain;1
307;168;133;204;land;false;desert;1
308;202;185;231;land;true;mountain;1
309;152;106;249;land;false;forest;1
310;252;215;40;land;true;mountain;1
311;226;199;209;land;false;forest;1
312;253;144;239;land;false;plains;1
313;224;240;77;land;false;forest;1
314;89;202;220;land;false;mountain;1
315;191;146;237;land;false;desert;1
316;208;229;117;land;false;mountain;1
317;190;218;109;land;false;jungle;1
318;189;152;188;land;true;mountain;1
319;159;219;190;land;false;jungle;1
320;248;205;189;land;false;jungle;1
321;243;119;197;land;false;plains;1
322;254;27;221;land;false;forest;1
323;243;99;166;land;false;plains;1
324;196;106;232;land;true;plains;1
325;214;99;208;land;false;urban;1
326;127;232;153;land;false;plains;1
327;246;35;238;land;true;desert;1
328;156;209;181;land;false;plains;1
329;216;223;200;land;false;plains;1
330;187;191;251;land;false;plains;1
331;205;210;133;land;false;mountain;1
332;227;230;119;land;false;desert;1
333;239;56;226;land;false;jungle;1
334;202;94;247;land;false;forest;1
335;226;244;55;land;false;mountain;1
336;105;228;242;land;false;plains;1
337;240;121;234;land;false;plains;1
338;231;63;247;land;false;forest;1
339;200;158;233;land;false;forest;1
340;251;188;236;land;false;mountain;1
341;193;199;128;land;false;desert;1
342;231;88;199;land;false;jungle;1
343;150;252;251;land;false;plains;1
344;151;215;143;land;false;plains;1
345;194;158;252;land;false;plains;1
346;215;216;253;land;false;desert;1
347;221;213;98;land;false;forest;1
348;242;220;46;land;false;jungle;1
349;208;245;249;land;false;plains;1
350;180;234;223;land;false;plains;1
351;248;170;242;land;false;forest;1
352;232;201;175;land;false;plains;1
353;245;165;205;land;false;plains;1
354;184;145;205;land;false;mountain;1
355;252;246;40;land;false;jungle;1
356;239;233;182;land;false;plains;1
357;138;230;212;land;false;plains;1
358;108;247;239;land;false;plains;1
359;139;115;251;land;false;plains;1
360;150;185;252;land;false;mountain;1
361;109;235;237;land;false;plains;1
362;218;76;216;land;false;forest;1
363;171;200;142;land;false;plains;1
364;197;250;146;land;false;plains;1
365;206;212;250;land;false;jungle;1
366;76;213;244;land;false;plains;1
367;172;91;252;land;false;jungle;1
368;163;170;235;land;true;forest;1
369;220;223;133;land;false;plains;1
370;177;220;205;land;true;plains;1
371;197;198;181;land;false;plains;1
372;206;242;192;land;true;plains;1
373;90;187;249;land;false;forest;1
374;220;121;234;land;false;forest;1
375;134;193;211;land;false;mountain;1
376;222;237;184;land;false;jungle;1
377;159;103;252;land;false;mountain;1
378;195;221;205;land;false;mountain;1
379;164;143;213;land;false;forest;1
380;168;183;186;land;false;jungle;1
381;182;92;241;land;false;mountain;1
382;250;236;175;land;false;jungle;1
383;205;204;187;land;false;mountain;1
384;212;169;208;land;false;desert;1
385;205;180;244;land;false;jungle;1
386;163;233;251;land;true;plains;1
387;118;244;143;land;false;jungle;1
388;210;139;182;land;true;plains;1
389;129;127;245;land;false;forest;1
390;94;230;216;land;false;forest;1
391;237;172;151;land;true;plains;1
392;188;247;167;land;false;mountain;1
393;201;222;160;land;true;desert;1
394;180;253;184;land;false;plains;1
395;223;140;205;land;false;jungle;1
396;232;205;187;land;false;plains;1
397;182;245;115;land;false;plains;1
398;212;185;203;land;false;plains;1
399;164;247;228;land;false;mountain;1
400;216;212;143;land;false;plains;1
401;193;160;217;land;false;desert;1
402;125;228;193;land;false;forest;1
403;252;11;238;land;false;plains;1
404;205;163;214;land;false;mountain;1
405;204;124;181;land;false;plains;1
406;213;74;217;land;true;mountain;1
407;226;250;117;land;false;jungle;1
408;65;244;215;land;true;plains;1
409;221;178;239;land;false;forest;1
410;243;83;222;land;false;plains;1
411;210;185;185;land;false;mountain;1
412;86;214;204;land;false;jungle;1
413;250;236;234;land;false;mountain;1
414;219;201;162;land;false;mountain;1
415;134;247;151;land;false;jungle;1
416;84;187;233;land;false;plains;1
417;184;215;231;land;false;mountain;1
418;168;204;174;land;false;mountain;1
419;249;186;154;land;false;desert;1
420;208;146;192;land;false;mountain;1
421;232;239;56;land;false;plains;1
422;213;184;201;land;false;forest;1
423;214;119;171;land;true;plains;1
424;140;201;203;land;false;forest;1
425;215;178;154;land;false;mountain;1
426;98;168;252;land;false;plains;1
427;246;146;223;land;false;plains;1
428;228;121;193;land;false;jungle;1
429;219;217;163;land;false;plains;1
430;136;206;202;land;false;plains;1
431;203;149;158;land;false;hills;1
432;84;241;244;land;false;forest;1
433;248;85;247;land;false;desert;1
434;221;123;228;land;false;forest;1
435;212;119;182;land;false;jungle;1
436;221;31;249;land;false;desert;1
437;134;241;188;land;true;plains;1
438;92;252;172;land;false;plains;1
439;242;122;233;land;false;plains;1
440;252;222;205;land;false;mountain;1
441;206;183;232;land;false;plains;1
442;247;40;232;land;false;forest;1
443;156;248;97;land;false;desert;1
444;227;58;228;land;false;jungle;1
445;242;185;252;land;false;plains;1
446;195;133;204;land;false;mountain;1
447;218;191;251;land;false;forest;1
448;113;248;252;land;true;hills;1
449;228;54;254;land;false;mountain;1
450;88;231;208;land;false;hills;1
451;145;221;155;land;false;jungle;1
452;159;198;249;land;false;mountain;1
453;99;169;247;land;false;forest;1
454;85;195;231;land;false;jungle;1
455;244;234;41;land;false;jungle;1
456;206;63;253;land;false;jungle;1
457;139;200;190;land;true;mountain;1
458;222;81;198;land;false;desert;1
459;243;55;226;land;false;plains;1
460;184;233;124;land;false;plains;1
461;207;199;177;land;false;plains;1
462;173;219;163;land;false;plains;1
463;232;246;55;land;false;plains;1
464;253;189;226;land;false;jungle;1
465;69;221;249;land;false;desert;1
466;244;182;98;land;false;plains;1
467;225;192;252;land;true;plains;1
468;157;135;217;land;false;jungle;1
469;246;20;243;land;false;jungle;1
470;242;144;115;land;true;plains;1
471;186;170;177;land;true;mountain;1
472;103;238;188;land;true;plains;1
473;101;228;247;land;false;forest;1
474;238;189;172;land;false;mountain;1
475;216;195;250;land;false;plains;1
476;135;253;124;land;false;plains;1
477;252;222;208;land;false;desert;1
478;200;138;190;land;false;desert;1
479;163;246;245;land;false;plains;1
480;239;241;65;land;false;plains;1
481;146;234;123;land;false;plains;1
482;150;188;236;land;false;plains;1
483;84;252;241;land;false;forest;1
484;214;248;114;land;false;plains;1
485;206;195;161;land;false;mountain;1
486;228;140;162;land;false;mountain;1
487;187;248;229;land;true;forest;1
488;228;254;252;land;false;plains;1
489;188;220;122;land;false;plains;1
490;223;126;156;land;false;forest;1
491;52;245;229;land;false;hills;1
492;152;209;254;land;true;mountain;1
493;88;236;197;land;false;jungle;1
494;162;148;218;land;false;plains;1
495;184;216;141;land;false;plains;1
496;119;241;168;land;false;desert;1
497;185;204;211;land;false;plains;1
498;248;157;191;land;false;plains;1
499;170;229;230;land;false;forest;1
500;221;247;210;land;false;forest;1
501;249;173;220;land;false;forest;1
502;159;202;176;land;false;plains;1
503;242;228;209;land;false;forest;1
504;183;199;228;land;true;plains;1
505;84;213;209;land;false;forest;1
506;157;223;194;land;false;plains;1
507;235;204;184;land;false;mountain;1
508;35;235;251;land;false;forest;1
509;203;195;250;land;false;forest;1
510;56;244;217;land;true;plains;1
511;141;243;181;land;false;plains;1
512;117;214;228;land;false;mountain;1
513;238;188;123;land;false;plains;1
514;230;90;181;land;false;plains;1
515;226;210;143;land;false;jungle;1
516;139;225;143;land;false;plains;1
517;156;191;184;land;true;plains;1
518;203;222;202;land;false;desert;1
519;214;145;239;land;false;mountain;1
520;136;119;248;land;false;jungle;1
521;34;242;243;land;true;mountain;1
522;77;230;205;land;true;forest;1
523;242;222;166;land;true;jungle;1
524;182;229;180;land;false;mountain;1
525;126;138;247;land;true;plains;1
526;128;226;204;land;false;plains;1
527;141;249;187;land;false;plains;1
528;216;191;115;land;false;desert;1
529;230;75;211;land;false;jungle;1
530;219;169;205;land;false;urban;1
531;198;249;203;land;false;forest;1
532;19;245;252;land;false;plains;1
533;247;237;23;land;false;mountain;1
534;146;138;248;land;false;desert;1
535;194;193;135;land;true;plains;1
536;249;173;151;land;true;forest;1
537;253;238;219;land;false;plains;1
538;144;191;181;land;false;jungle;1
539;232;51;247;land;false;plains;1
540;204;167;229;land;false;forest;1
541;228;49;235;land;false;plains;1
542;246;252;121;land;false;plains;1
543;126;247;232;land;false;plains;1
544;245;200;159;land;false;jungle;1
545;144;247;202;land;false;forest;1
546;204;236;233;land;false;plains;1
547;119;207;190;land;false;plains;1
548;215;70;225;land;false;jungle;1
549;116;229;181;land;false;plains;1
550;182;112;229;land;false;forest;1
551;207;162;194;land;true;jungle;1
552;227;49;225;land;false;desert;1
553;234;138;149;land;false;desert;1
554;224;198;250;land;false;plains;1
555;149;195;241;land;false;forest;1
556;197;214;215;land;false;forest;1
557;231;248;98;land;true;plains;1
558;220;114;189;land;true;mountain;1
559;198;171;204;land;false;plains;1
560;213;194;145;land;false;plains;1
561;241;164;178;land;false;mountain;1
562;127;202;194;land;true;mountain;1
563;158;193;176;land;false;plains;1
564;223;243;96;land;false;plains;1
565;233;237;244;land;false;plains;1
566;141;150;247;land;true;plains;1
567;150;151;217;land;false;plains;1
568;140;233;167;land;false;desert;1
569;207;211;120;land;false;plains;1
570;119;248;144;land;false;forest;1
571;220;78;239;land;false;forest;1
572;209;162;213;land;false;mountain;1
573;219;145;221;land;false;plains;1
574;178;126;215;land;false;jungle;1
575;197;158;194;land;false;mountain;1
576;246;134;158;land;true;urban;1
577;209;241;149;land;false;forest;1
578;143;122;252;land;false;plains;1
579;154;134;237;land;true;forest;1
580;190;183;156;land;false;mountain;1
581;209;153;175;land;false;plains;1
582;150;223;248;land;false;jungle;1
583;190;141;250;land;false;plains;1
584;254;237;33;land;false;plains;1
585;204;148;155;land;false;forest;1
586;145;247;191;land;true;plains;1
587;225;251;211;land;false;mountain;1
588;194;153;167;land;false;desert;1
589;86;181;237;land;false;plains;1
590;128;254;225;land;false;plains;1
591;149;240;114;land;false;plains;1
592;231;191;110;land;false;plains;1
593;215;98;215;land;false;mountain;1
594;153;203;228;land;false;plains;1
595;160;220;221;land;false;desert;1
596;180;135;217;land;true;marsh;1
597;247;240;57;land;false;jungle;1
598;239;34;238;land;false;plains;1
599;203;250;250;land;false;plains;1
600;223;246;80;land;false;forest;1
601;227;161;182;land;false;jungle;1
602;245;206;194;land;false;plains;1
603;203;238;218;land;true;forest;1
604;197;117;202;land;true;plains;1
605;251;103;231;land;true;jungle;1
606;92;247;222;land;false;plains;1
607;202;207;190;land;false;mountain;1
608;146;193;169;land;false;mountain;1
609;165;195;170;land;false;plains;1
610;231;147;210;land;false;forest;1
611;241;174;139;land;false;plains;1
612;101;233;193;land;false;desert;1
613;168;153;244;land;false;plains;1
614;224;253;248;land;false;plains;1
615;216;99;188;land;false;plains;1
616;219;137;205;land;false;plains;1
617;143;244;115;land;false;plains;1
618;206;240;75;land;false;forest;1
619;248;90;251;land;false;jungle;1
620;122;198;188;land;false;jungle;1
621;155;253;105;land;false;plains;1
622;165;240;139;land;false;plains;1
623;232;78;204;land;false;plains;1
624;165;214;250;land;false;plains;1
625;168;249;160;land;false;plains;1
626;195;170;150;land;false;desert;1
627;175;180;235;land;true;plains;1
628;223;168;129;land;false;jungle;1
629;158;193;230;land;false;plains;1
630;147;246;223;land;false;plains;1
631;142;164;222;land;false;forest;1
632;139;174;234;land;true;jungle;1
633;92;223;227;land;false;jungle;1
634;241;205;159;land;true;hills;1
635;80;228;200;land;true;plains;1
636;240;216;82;land;true;mountain;1
637;165;232;141;land;false;forest;1
638;203;140;227;land;false;jungle;1
639;222;158;142;land;true;plains;1
640;239;214;59;land;true;plains;1
641;179;252;74;land;false;mountain;1
642;254;143;111;land;false;plains;1
643;225;32;252;land;true;plains;1
644;190;179;145;land;false;plains;1
645;192;167;238;land;false;forest;1
646;222;155;179;land;false;desert;1
647;228;209;173;land;false;plains;1
648;252;155;115;land;false;forest;1
649;60;237;225;land;false;forest;1
650;137;173;241;land;true;mountain;1
651;211;244;189;land;false;forest;1
652;214;191;149;land;false;desert;1
653;165;193;187;land;true;mountain;1
654;207;217;155;land;true;plains;1
655;226;170;179;land;false;plains;1
656;221;210;180;land;false;mountain;1
657;233;251;81;land;true;plains;1
658;232;213;201;land;false;forest;1
659;217;140;174;land;true;plains;1
660;246;207;154;land;false;plains;1
661;228;99;254;land;false;plains;1
662;222;105;194;land;false;plains;1
663;179;186;181;land;false;mountain;1
664;223;88;228;land;false;forest;1
665;145;190;248;land;false;mountain;1
666;197;126;200;land;false;forest;1
667;248;229;47;land;true;forest;1
668;196;201;244;land;false;plains;1
669;241;251;136;land;true;desert;1
670;202;174;163;land;false;mountain;1
671;197;110;228;land;false;mountain;1
672;177;230;230;land;false;plains;1
673;210;242;208;land;false;mountain;1
674;226;194;91;land;false;plains;1
675;155;196;225;land;false;forest;1
676;245;133;233;land;true;plains;1
677;51;227;223;land;false;jungle;1
678;230;248;172;land;false;plains;1
679;122;219;193;land;false;desert;1
680;234;173;233;land;false;mountain;1
681;189;211;230;land;false;mountain;1
682;237;126;199;land;false;mountain;1
683;240;141;159;land;false;jungle;1
684;227;66;225;land;false;plains;1
685;198;140;217;land;false;plains;1
686;200;250;100;land;true;hills;1
687;220;229;203;land;false;mountain;1
688;254;247;190;land;false;jungle;1
689;201;136;170;land;false;forest;1
690;228;228;130;land;false;plains;1
691;167;178;218;land;false;plains;1
692;224;103;212;land;false;mountain;1
693;209;213;102;land;false;plains;1
694;209;156;230;land;true;mountain;1
695;118;246;229;land;false;jungle;1
696;179;126;206;land;false;plains;1
697;223;123;228;land;true;plains;1
698;251;215;160;land;false;jungle;1
699;170;228;174;land;false;jungle;1
700;242;78;250;land;true;mountain;1
701;240;155;114;land;false;plains;1
702;242;212;178;land;false;jungle;1
703;249;140;140;land;false;jungle;1
704;249;198;216;land;false;jungle;1
705;214;212;197;land;false;jungle;1
706;186;173;188;land;false;mountain;1
707;144;248;149;land;false;plains;1
708;235;179;130;land;false;plains;1
709;104;240;227;land;false;plains;1
710;183;203;227;land;false;plains;1
711;223;145;235;land;false;forest;1
712;231;202;100;land;false;jungle;1
713;136;132;238;land;false;plains;1
714;253;177;86;land;false;desert;1
715;235;230;59;land;false;mountain;1
716;167;169;214;land;true;plains;1
717;148;168;185;land;false;jungle;1
718;251;56;235;land;false;plains;1
719;99;251;199;land;false;plains;1
720;151;177;231;land;false;jungle;1
721;253;222;107;land;false;plains;1
722;168;185;222;land;true;plains;1
723;180;238;230;land;false;plains;1
724;176;153;216;land;false;plains;1
725;176;216;122;land;false;mountain;1
726;241;250;162;land;true;forest;1
727;123;144;250;land;false;forest;1
728;162;187;211;land;false;jungle;1
729;160;165;237;land;false;desert;1
730;49;207;245;land;false;jungle;1
731;251;172;157;land;false;forest;1
732;252;225;183;land;false;plains;1
733;220;250;222;land;false;jungle;1
734;246;229;102;land;false;plains;1
735;209;245;223;land;false;forest;1
736;170;144;191;land;false;plains;1
737;221;239;76;land;false;plains;1
738;229;216;81;land;true;plains;1
739;198;156;228;land;false;plains;1
740;229;92;243;land;false;plains;1
741;224;163;169;land;false;forest;1
742;236;86;213;land;false;plains;1
743;193;120;215;land;true;mountain;1
744;175;215;223;land;false;mountain;1
745;229;249;26;land;false;plains;1
746;73;215;233;land;false;forest;1
747;91;200;248;land;true;plains;1
748;251;249;65;land;false;plains;1
749;178;91;239;land;false;plains;1
750;177;182;182;land;false;plains;1
751;200;195;228;land;false;plains;1
752;130;245;151;land;false;plains;1
753;250;231;146;land;false;plains;1
754;154;219;216;land;false;mountain;1
755;182;206;186;land;false;plains;1
756;209;78;228;land;false;jungle;1
757;246;118;219;land;false;jungle;1
758;193;234;163;land;false;plains;1
759;246;121;177;land;false;mountain;1
760;248;217;202;land;false;plains;1
761;248;90;235;land;false;mountain;1
762;239;233;249;land;false;desert;1
763;253;127;135;land;false;plains;1
764;134;131;237;land;false;desert;1
765;253;156;210;land;false;plains;1
766;117;180;229;land;false;plains;1
767;132;200;219;land;false;desert;1
768;90;243;175;land;true;mountain;1
769;254;233;93;land;false;desert;1
770;168;197;249;land;false;mountain;1
771;230;198;192;land;false;desert;1
772;228;70;249;land;false;plains;1
773;125;199;182;land;false;jungle;1
774;58;252;252;land;false;mountain;1
775;117;217;203;land;false;plains;1
776;238;184;95;land;true;jungle;1
777;151;237;235;land;false;forest;1
778;251;248;154;land;true;mountain;1
779;57;224;234;land;false;plains;1
780;244;129;209;land;false;plains;1
781;206;132;209;land;false;plains;1
782;201;200;206;land;false;plains;1
783;201;185;117;land;true;mountain;1
784;196;235;229;land;true;mountain;1
785;243;251;22;land;false;mountain;1
786;233;185;182;land;false;plains;1
787;64;217;227;land;false;jungle;1
788;185;201;126;land;false;plains;1
789;245;142;193;land;false;mountain;1
790;81;252;250;land;false;plains;1
791;150;209;214;land;false;mountain;1
792;171;247;176;land;false;jungle;1
793;240;243;247;land;false;plains;1
794;141;230;243;land;false;mountain;1
795;153;130;248;land;false;desert;1
796;210;205;183;land;true;mountain;1
797;179;206;193;land;false;plains;1
798;214;222;169;land;true;plains;1
799;231;223;235;land;false;plains;1
800;148;181;201;land;false;mountain;1
801;212;172;186;land;false;plains;1
802;165;206;230;land;false;desert;1
803;184;160;161;land;true;mountain;1
804;183;189;150;land;false;hills;1
805;251;209;63;land;false;jungle;1
806;212;213;78;land;false;mountain;1
807;248;46;221;land;false;jungle;1
