1;naval_base;1642.00;9.75;3891.00;-0.10;11950
1;naval_base;2055.00;11.78;3948.00;-3.77;12320
1;naval_base;2154.00;10.55;3755.00;-4.39;9776
1;naval_base;2132.00;9.90;3649.00;1.21;13003
1;naval_base;2088.00;10.28;3898.00;1.57;12320
1;naval_base;1807.00;10.03;4035.00;-3.20;12069
1;naval_base;1825.00;10.60;4038.00;-2.87;12069
1;naval_base;2050.00;9.70;3969.00;-3.46;10584
1;naval_base;2130.00;11.43;3833.00;-3.70;12170
1;naval_base;2150.00;10.03;3570.00;-4.65;11656
1;naval_base;2095.00;9.70;3503.00;0.11;13356
1;naval_base;1658.00;9.50;3973.00;-1.47;10370
1;naval_base;1865.00;9.88;4048.00;-3.23;10950
1;naval_base;1712.00;9.50;4016.00;-2.03;12140
1;naval_base;2134.00;9.95;3883.00;-3.03;10062
1;naval_base;1878.00;9.50;3733.00;-1.48;9179
1;naval_base;1726.00;10.20;4004.00;-3.46;12140
1;naval_base;2115.00;10.38;3854.00;-3.29;12170
1;naval_base;1668.00;9.50;3997.00;-1.57;9295
1;naval_base;1821.00;9.50;3804.00;-0.85;13102
1;naval_base;2125.00;9.70;3883.00;-2.91;10062
1;naval_base;1788.00;9.50;3834.00;-0.62;10320
1;naval_base;2100.00;9.78;3913.00;1.57;12320
1;naval_base;1649.00;9.50;3867.00;-2.36;11950
1;naval_base;1802.00;9.70;3821.00;-0.95;10320
1;naval_base;2157.00;9.95;3561.00;-4.39;11656
1;naval_base;2152.00;10.50;3820.00;-2.71;12170
1;naval_base;2193.00;10.18;3840.00;-3.79;10413
1;naval_base;1714.00;9.78;3863.00;0.49;12945
1;naval_base;2194.00;9.68;3817.00;1.41;10618
1;naval_base;2164.00;10.07;3722.00;1.21;12333
1;naval_base;1637.00;9.50;3893.00;-0.22;11950
1;naval_base;1907.00;10.38;4039.00;-3.33;13256
1;naval_base;1863.00;10.50;4048.00;-3.21;10950
1;naval_base;2016.00;11.07;3959.00;-2.90;10980
1;naval_base;1891.00;10.93;4055.00;-3.85;13251
1;naval_base;1977.00;9.50;3600.00;-1.57;8896
1;naval_base;1739.00;9.50;4030.00;-1.57;12140
1;naval_base;1940.00;9.90;4015.00;-3.84;10980
1;naval_base;1982.00;9.70;4001.00;-3.79;12029
1;naval_base;1999.00;10.82;3962.00;-3.14;10980
1;naval_base;1673.00;9.50;3934.00;-1.57;11850
1;naval_base;1680.00;9.50;3891.00;0.00;11950
1;naval_base;2096.00;12.40;3889.00;-3.14;10062
1;naval_base;2087.00;10.43;3882.00;-2.82;10062
1;naval_base;1700.00;9.73;3853.00;0.95;12945
1;naval_base;2129.00;9.53;3840.00;-3.93;12170
1;naval_base;2195.00;9.50;3795.00;0.40;13132
1;naval_base;2184.00;9.55;3783.00;0.64;13132
1;naval_base;1862.00;9.78;3757.00;0.79;11315
1;naval_base;1878.00;10.70;3760.00;-0.69;11315
1;naval_base;1932.00;9.50;3705.00;-1.34;9459
1;naval_base;2167.00;10.12;3700.00;1.25;12333
1;naval_base;2134.00;9.70;3634.00;-4.66;13003
1;naval_base;1962.00;9.50;3610.00;-0.86;8896
1;naval_base;2071.00;9.88;3518.00;-0.66;10007
1;naval_base;2136.00;9.50;3506.00;0.00;12664
1;naval_base;1841.00;9.70;4078.00;-1.57;10950
1;naval_base;1737.00;9.50;4054.00;-1.57;11392
1;naval_base;1913.00;9.50;4040.00;1.57;13256
1;naval_base;1946.00;9.70;4026.00;-1.57;11772
1;naval_base;1991.00;9.50;4012.00;1.11;12029
1;naval_base;1702.00;9.90;4013.00;-1.57;12140
1;naval_base;1969.00;9.50;3998.00;0.46;10980
1;naval_base;2010.00;9.50;3982.00;-1.57;10584
1;naval_base;2015.00;11.45;3968.00;0.00;10980
1;naval_base;2064.00;9.50;3970.00;-1.74;10584
1;naval_base;1632.00;9.50;3880.00;-1.57;11950
1;naval_base;2140.00;11.75;3845.00;-1.57;12170
1;naval_base;1832.00;9.50;3783.00;-1.57;13102
1;naval_base;1879.00;10.03;3754.00;-1.57;11315
1;naval_base;1875.00;9.93;3749.00;-1.57;11315
1;naval_base;1887.00;10.88;3728.00;-2.19;9179
1;naval_base;2005.00;10.03;3594.00;-1.57;12241
1;naval_base;1996.00;9.70;3585.00;-1.57;12241
1;naval_base;2000.00;9.50;3582.00;-1.57;12241
1;bunker;1711.00;13.28;3892.00;0.43;0
1;bunker;2127.00;12.73;3677.00;4.56;0
1;bunker;1756.00;10.03;4059.00;0.94;0
1;bunker;1980.00;9.98;3605.00;2.50;0
1;bunker;2026.00;14.23;3669.00;5.16;0
1;bunker;1726.00;14.00;3898.00;3.00;0
1;bunker;1938.00;14.70;3772.00;4.21;0
1;bunker;1958.00;16.05;3899.00;0.94;0
1;bunker;2029.00;15.80;3745.00;5.07;0
1;bunker;2121.00;14.75;3604.00;6.28;0
1;bunker;2070.00;15.53;3847.00;4.12;0
1;bunker;2050.00;13.57;3939.00;5.67;0
1;bunker;1944.00;9.70;3692.00;3.51;0
1;bunker;2066.00;15.30;3604.00;4.72;0
1;bunker;1979.00;15.25;3933.00;1.46;0
1;bunker;2141.00;13.85;3532.00;4.12;0
1;bunker;1783.00;10.93;4054.00;0.50;0
1;bunker;1808.00;14.80;3968.00;3.17;0
1;bunker;1885.00;10.05;4056.00;6.18;0
1;bunker;1974.00;16.43;3798.00;2.57;0
1;bunker;1984.00;17.10;3845.00;5.23;0
1;bunker;2014.00;14.82;3723.00;3.07;0
1;bunker;1749.00;13.50;3955.00;3.17;0
1;bunker;1808.00;15.30;3920.00;1.01;0
1;bunker;1864.00;16.10;3894.00;3.68;0
1;bunker;1882.00;9.88;4033.00;0.06;0
1;bunker;2060.00;12.32;3544.00;1.62;0
1;bunker;1879.00;13.95;3980.00;5.74;0
1;bunker;1978.00;12.80;3697.00;0.67;0
1;bunker;2075.00;16.65;3795.00;3.68;0
1;bunker;1846.00;15.57;3876.00;1.52;0
1;bunker;1800.00;15.23;3905.00;4.19;0
1;bunker;1793.00;13.32;4020.00;0.57;0
1;bunker;1883.00;15.10;3945.00;2.13;0
1;bunker;1909.00;16.50;3878.00;6.25;0
1;bunker;2164.00;13.48;3792.00;1.17;0
1;bunker;2001.00;17.00;3862.00;5.30;0
1;bunker;2060.00;10.50;3953.00;0.58;0
1;bunker;1672.00;11.93;3912.00;3.24;0
1;bunker;1875.00;15.30;3939.00;5.91;0
1;bunker;1981.00;15.12;3756.00;3.74;0
1;bunker;1930.00;13.75;3968.00;5.30;0
1;bunker;1844.00;15.10;3955.00;1.68;0
1;bunker;1880.00;15.80;3856.00;5.81;0
1;bunker;2122.00;14.43;3703.00;0.74;0
1;bunker;1963.00;10.03;3622.00;3.75;0
1;bunker;1966.00;13.70;3732.00;0.13;0
1;bunker;1843.00;10.40;3785.00;4.25;0
1;bunker;2094.00;14.23;3646.00;4.35;0
1;bunker;1917.00;13.35;3977.00;2.20;0
1;bunker;1820.00;14.80;3869.00;4.86;0
1;bunker;2083.00;16.23;3816.00;1.24;0
1;bunker;1921.00;11.12;4029.00;4.26;0
1;bunker;1748.00;10.75;4024.00;0.64;0
1;bunker;2145.00;10.57;3821.00;3.31;0
1;bunker;2112.00;14.95;3546.00;5.98;0
1;bunker;2080.00;13.15;3880.00;2.71;0
1;bunker;2145.00;10.45;3682.00;3.91;0
1;bunker;2021.00;14.40;3689.00;1.75;0
1;bunker;1676.00;10.68;3855.00;4.42;0
1;bunker;1770.00;11.10;3857.00;5.98;0
1;bunker;2149.00;10.60;3583.00;2.36;0
1;bunker;1819.00;10.43;4058.00;0.20;0
1;bunker;2061.00;16.30;3743.00;3.22;0
1;bunker;1860.00;14.48;3827.00;4.42;0
1;bunker;1751.00;13.48;3977.00;2.26;0
1;bunker;1964.00;9.70;3653.00;4.93;0
1;bunker;1756.00;13.90;3947.00;0.21;0
1;bunker;2152.00;11.50;3762.00;2.87;0
1;bunker;1801.00;15.12;3930.00;0.71;0
1;bunker;2074.00;15.95;3726.00;1.92;0
1;bunker;2121.00;16.08;3745.00;4.93;0
1;bunker;2002.00;16.77;3799.00;1.32;0
1;bunker;1976.00;14.68;3949.00;3.98;0
1;bunker;2096.00;15.10;3708.00;1.82;0
1;bunker;1739.00;12.93;3964.00;3.38;0
1;bunker;1699.00;13.18;3914.00;6.04;0
1;bunker;2163.00;10.00;3868.00;2.43;0
1;bunker;2007.00;16.10;3897.00;5.45;0
1;bunker;2049.00;16.90;3812.00;0.37;0
1;bunker;1954.00;16.60;3869.00;4.49;0
1;bunker;2080.00;16.50;3767.00;0.87;0
1;bunker;1829.00;15.53;3926.00;3.89;0
1;bunker;1757.00;11.43;4007.00;5.10;0
1;bunker;1944.00;12.78;3982.00;2.94;0
1;bunker;1930.00;16.10;3813.00;0.78;0
1;bunker;2020.00;9.70;3568.00;0.88;0
1;bunker;1910.00;15.68;3920.00;5.00;0
1;bunker;1905.00;12.32;3760.00;1.38;0
1;bunker;2067.00;14.82;3585.00;4.05;0
1;bunker;1794.00;14.90;3940.00;5.61;0
1;bunker;1825.00;13.70;4009.00;3.45;0
1;bunker;1686.00;9.93;3958.00;4.66;0
1;bunker;1762.00;12.57;3870.00;1.39;0
1;bunker;1756.00;13.45;3881.00;4.05;0
1;bunker;2121.00;12.35;3532.00;0.44;0
1;bunker;1994.00;15.30;3928.00;4.56;0
1;bunker;1916.00;14.73;3785.00;6.12;0
1;bunker;1785.00;13.50;4019.00;3.96;0
1;bunker;1971.00;12.65;3974.00;5.16;0
1;bunker;1966.00;16.60;3865.00;3.00;0
1;bunker;1891.00;9.73;4073.00;4.57;0
1;bunker;2060.00;11.10;3890.00;0.95;0
1;bunker;1954.00;14.50;3950.00;3.61;0
1;bunker;2002.00;15.12;3744.00;1.45;0
1;bunker;1878.00;13.80;3785.00;1.55;0
1;bunker;1955.00;16.30;3806.00;5.67;0
1;bunker;1929.00;16.30;3887.00;3.52;0
1;bunker;2081.00;14.40;3554.00;4.72;0
1;bunker;2096.00;15.95;3814.00;1.46;0
1;bunker;1703.00;11.45;3987.00;4.12;0
1;bunker;2005.00;13.70;3686.00;0.50;0
1;bunker;2104.00;9.75;3899.00;2.06;0
1;bunker;1757.00;14.60;3910.00;6.19;0
1;bunker;2086.00;15.25;3562.00;2.57;0
1;bunker;2035.00;14.65;3675.00;5.23;0
1;bunker;1847.00;14.60;3974.00;0.51;0
1;bunker;2128.00;12.50;3762.00;4.63;0
1;bunker;1934.00;15.30;3925.00;1.01;0
1;bunker;2159.00;9.70;3505.00;3.68;0
1;bunker;2173.00;14.60;3808.00;0.41;0
1;bunker;1986.00;16.20;3892.00;1.62;0
1;bunker;2026.00;16.90;3846.00;5.74;0
1;bunker;1950.00;12.45;3984.00;2.12;0
1;bunker;1919.00;13.65;3972.00;3.69;0
1;bunker;2108.00;14.75;3777.00;0.07;0
1;bunker;1807.00;14.48;3987.00;4.19;0
1;bunker;1998.00;15.80;3909.00;4.29;0
1;bunker;1865.00;11.23;3776.00;2.13;0
1;bunker;2025.00;12.98;3603.00;6.25;0
1;bunker;1735.00;11.57;3869.00;1.18;0
1;bunker;2056.00;15.30;3681.00;4.20;0
1;bunker;1817.00;13.20;3844.00;0.58;0
1;bunker;1853.00;10.05;3760.00;4.70;0
1;bunker;2177.00;12.88;3837.00;5.91;0
1;bunker;1652.00;9.70;3917.00;2.64;0
1;bunker;1980.00;12.00;3672.00;5.31;0
1;bunker;2151.00;11.48;3738.00;1.69;0
1;bunker;2073.00;15.50;3629.00;4.35;0
1;bunker;1954.00;16.80;3845.00;1.09;0
1;bunker;1975.00;13.60;3725.00;3.75;0
1;bunker;2121.00;10.98;3645.00;0.13;0
1;bunker;2089.00;9.70;3905.00;3.15;0
1;bunker;1847.00;13.07;4023.00;4.36;0
1;bunker;1974.00;10.68;3643.00;2.20;0
1;bunker;2032.00;17.10;3802.00;4.86;0
1;bunker;2030.00;11.82;3958.00;0.14;0
1;bunker;1890.00;15.53;3832.00;2.80;0
1;bunker;1742.00;14.25;3913.00;0.65;0
1;bunker;2108.00;13.78;3686.00;3.31;0
1;bunker;1936.00;13.53;3753.00;4.87;0
1;bunker;2097.00;15.53;3568.00;2.71;0
1;bunker;2118.00;13.88;3821.00;5.37;0
1;bunker;2039.00;14.55;3630.00;1.75;0
1;bunker;2145.00;13.57;3559.00;3.32;0
1;bunker;1884.00;12.90;4000.00;1.16;0
1;bunker;2097.00;10.45;3511.00;2.36;0
1;bunker;2024.00;14.68;3916.00;5.38;0
1;bunker;2030.00;16.80;3841.00;1.76;0
1;bunker;2026.00;16.52;3877.00;4.43;0
1;bunker;1668.00;10.65;3963.00;0.81;0
1;bunker;1867.00;13.03;4011.00;3.83;0
1;bunker;1819.00;15.10;3956.00;0.21;0
1;bunker;2005.00;14.57;3723.00;2.87;0
1;bunker;1724.00;10.18;4016.00;0.71;0
1;bunker;2138.00;9.88;3875.00;0.82;0
1;bunker;2055.00;16.48;3829.00;4.94;0
1;bunker;1893.00;16.30;3868.00;1.32;0
1;bunker;1902.00;16.23;3855.00;5.44;0
1;bunker;2016.00;17.20;3829.00;5.54;0
1;bunker;1905.00;9.75;3728.00;3.38;0
1;bunker;2063.00;15.30;3673.00;6.05;0
1;bunker;2127.00;16.62;3723.00;2.43;0
1;bunker;1715.00;12.23;3984.00;5.45;0
1;bunker;2045.00;14.80;3646.00;1.83;0
1;bunker;1843.00;15.40;3943.00;4.49;0
1;bunker;2116.00;12.85;3831.00;6.05;0
1;bunker;1671.00;9.75;3998.00;3.90;0
1;bunker;1848.00;13.80;4002.00;5.10;0
1;bunker;2060.00;16.80;3774.00;2.94;0
1;bunker;1823.00;10.50;3809.00;4.50;0
1;bunker;2111.00;11.53;3882.00;0.88;0
1;bunker;1798.00;11.30;3839.00;3.54;0
1;bunker;1833.00;14.23;3848.00;1.39;0
1;bunker;2081.00;16.38;3741.00;4.40;0
1;bunker;2098.00;9.70;3922.00;5.61;0
1;bunker;1814.00;14.93;3965.00;3.45;0
1;bunker;1666.00;10.48;3868.00;6.11;0
1;bunker;1814.00;12.32;3834.00;1.39;0
1;bunker;1714.00;12.90;3936.00;4.06;0
1;bunker;1909.00;14.85;3791.00;1.90;0
1;bunker;2162.00;10.10;3550.00;2.00;0
1;bunker;2155.00;14.25;3809.00;6.12;0
1;bunker;2030.00;15.00;3709.00;2.50;0
1;bunker;1960.00;16.60;3817.00;5.17;0
1;bunker;2192.00;10.35;3833.00;1.90;0
1;bunker;2053.00;15.00;3645.00;4.57;0
1;bunker;1887.00;16.30;3890.00;0.95;0
1;bunker;1770.00;13.40;3998.00;3.61;0
1;bunker;1720.00;12.25;3872.00;0.35;0
1;bunker;1834.00;12.90;3821.00;3.02;0
1;bunker;2012.00;12.90;3631.00;5.68;0
1;bunker;2118.00;13.82;3768.00;2.06;0
1;bunker;2086.00;15.95;3615.00;5.08;0
1;bunker;2191.00;11.07;3810.00;0.00;0
1;bunker;2028.00;16.50;3770.00;4.12;0
1;bunker;1851.00;15.88;3917.00;0.86;0
1;bunker;1999.00;15.70;3761.00;2.07;0
1;bunker;2058.00;16.00;3861.00;6.19;0
1;bunker;1898.00;15.65;3923.00;2.57;0
1;bunker;1800.00;14.23;3871.00;4.13;0
1;bunker;1779.00;14.40;3961.00;0.51;0
1;bunker;2034.00;15.12;3713.00;4.64;0
1;bunker;2158.00;12.90;3715.00;5.84;0
1;bunker;1790.00;14.60;3887.00;2.58;0
1;bunker;1963.00;9.70;3657.00;5.24;0
1;bunker;1640.00;11.57;3898.00;1.62;0
1;bunker;1953.00;16.30;3885.00;5.74;0
1;bunker;1864.00;15.70;3924.00;1.02;0
1;bunker;1966.00;15.18;3933.00;5.15;0
1;bunker;1875.00;15.10;3947.00;0.07;0
1;bunker;2153.00;12.75;3787.00;3.09;0
1;bunker;1909.00;12.15;4001.00;5.75;0
1;bunker;2039.00;13.05;3918.00;2.13;0
1;bunker;2118.00;12.95;3682.00;4.80;0
1;bunker;1848.00;12.90;4025.00;1.53;0
1;bunker;2018.00;13.78;3945.00;2.74;0
1;bunker;2042.00;16.30;3755.00;0.58;0
1;bunker;1785.00;13.07;3864.00;4.70;0
1;bunker;1780.00;14.20;3972.00;4.81;0
1;bunker;2107.00;16.08;3597.00;2.65;0
1;bunker;1991.00;12.70;3673.00;5.31;0
1;bunker;2124.00;15.20;3547.00;1.69;0
1;bunker;2052.00;12.98;3902.00;3.25;0
1;bunker;1870.00;9.70;4036.00;1.09;0
1;bunker;1988.00;9.70;3583.00;3.76;0
1;bunker;1998.00;12.25;3645.00;0.14;0
1;bunker;1738.00;10.60;4032.00;1.70;0
1;bunker;1931.00;11.60;3998.00;5.82;0
1;bunker;1898.00;13.18;3989.00;2.20;0
1;bunker;1997.00;9.70;3997.00;3.76;0
1;bunker;1715.00;12.03;3972.00;1.60;0
1;bunker;1881.00;14.80;3954.00;2.81;0
1;bunker;1993.00;13.28;3954.00;0.65;0
1;bunker;1914.00;14.40;3957.00;2.21;0
1;bunker;1713.00;12.00;3956.00;4.87;0
1;bunker;1740.00;13.30;3952.00;1.25;0
1;bunker;1677.00;9.70;3950.00;5.38;0
1;bunker;1941.00;14.80;3943.00;5.48;0
1;bunker;1686.00;11.60;3929.00;3.32;0
1;bunker;1935.00;15.00;3938.00;1.16;0
1;bunker;2015.00;14.90;3928.00;3.82;0
1;bunker;1929.00;15.88;3910.00;5.38;0
1;bunker;1670.00;10.43;3891.00;1.77;0
1;bunker;1899.00;16.12;3900.00;5.89;0
1;bunker;1951.00;15.88;3907.00;5.99;0
1;bunker;1766.00;14.40;3896.00;3.83;0
1;bunker;1864.00;16.02;3883.00;0.21;0
1;bunker;2091.00;12.32;3881.00;2.87;0
1;bunker;1959.00;16.30;3886.00;4.44;0
1;bunker;2042.00;13.82;3888.00;2.27;0
1;bunker;2009.00;16.90;3867.00;4.94;0
1;bunker;1864.00;15.57;3861.00;1.32;0
1;bunker;2105.00;9.70;3858.00;4.34;0
1;bunker;1989.00;16.75;3868.00;5.55;0
1;bunker;1932.00;16.60;3865.00;3.39;0
1;bunker;1694.00;12.38;3872.00;6.05;0
1;bunker;2127.00;13.12;3847.00;1.33;0
1;bunker;2098.00;15.10;3833.00;3.99;0
1;bunker;1865.00;14.30;3818.00;1.83;0
1;bunker;2029.00;17.00;3827.00;3.39;0
1;bunker;1977.00;16.70;3810.00;6.06;0
1;bunker;1918.00;15.90;3815.00;2.44;0
1;bunker;1856.00;13.28;3807.00;0.28;0
1;bunker;2193.00;10.88;3797.00;1.83;0
1;bunker;1995.00;16.40;3787.00;4.50;0
1;bunker;1899.00;14.62;3790.00;2.34;0
1;bunker;1960.00;15.70;3782.00;3.55;0
1;bunker;2183.00;12.12;3790.00;0.28;0
1;bunker;2042.00;16.90;3786.00;2.95;0
1;bunker;1969.00;15.50;3772.00;5.61;0
1;bunker;1853.00;11.07;3777.00;1.99;0
1;bunker;1898.00;11.18;3763.00;5.01;0
1;bunker;2077.00;16.50;3765.00;6.22;0
1;bunker;1949.00;13.53;3743.00;4.06;0
1;bunker;1969.00;13.15;3723.00;0.79;0
1;bunker;2145.00;14.85;3721.00;3.46;0
1;bunker;2162.00;11.95;3712.00;6.12;0
1;bunker;2007.00;14.23;3708.00;2.51;0
1;bunker;2083.00;15.55;3715.00;5.52;0
1;bunker;2088.00;14.80;3687.00;0.45;0
1;bunker;2007.00;13.30;3666.00;4.57;0
1;bunker;2077.00;15.05;3661.00;0.95;0
1;bunker;2128.00;10.50;3633.00;2.51;0
1;bunker;1988.00;11.32;3634.00;5.18;0
1;bunker;2102.00;15.12;3623.00;3.02;0
1;bunker;2026.00;12.85;3599.00;5.68;0
1;bunker;2054.00;14.15;3584.00;0.96;0
1;bunker;2061.00;14.40;3572.00;5.08;0
1;bunker;2072.00;12.23;3539.00;0.01;0
1;bunker;2152.00;10.23;3503.00;4.13;0
1;bunker;1838.00;9.70;4079.00;5.69;0
1;bunker;1729.00;9.50;4055.00;3.52;0
1;bunker;1909.00;10.62;4044.00;4.73;0
1;bunker;1946.00;9.50;4025.00;1.46;0
1;bunker;1987.00;9.50;4014.00;4.13;0
1;bunker;1705.00;9.70;4011.00;0.52;0
1;bunker;1961.00;9.80;4004.00;4.64;0
1;bunker;2015.00;9.70;3979.00;6.20;0
1;bunker;2011.00;10.62;3972.00;2.58;0
1;bunker;2068.00;9.70;3967.00;5.24;0
1;bunker;1637.00;9.88;3879.00;3.09;0
1;bunker;2138.00;13.12;3836.00;3.19;0
1;bunker;1830.00;9.50;3788.00;1.02;0
1;bunker;1878.00;11.05;3755.00;3.69;0
1;bunker;1871.00;9.70;3750.00;0.07;0
1;bunker;1884.00;11.78;3723.00;1.63;0
1;bunker;2006.00;9.90;3592.00;5.76;0
1;bunker;1996.00;9.50;3582.00;2.14;0
1;bunker;2000.00;10.15;3588.00;3.69;0
1;coastal_bunker;2041.00;9.50;3538.00;-0.94;0
1;coastal_bunker;1802.00;10.30;4040.00;-4.28;0
1;coastal_bunker;1950.00;9.50;3618.00;-0.98;0
1;coastal_bunker;1666.00;9.50;3855.00;-0.30;0
1;coastal_bunker;2080.00;9.70;3952.00;-3.77;0
1;coastal_bunker;1890.00;9.50;4078.00;1.25;0
1;coastal_bunker;2176.00;9.60;3494.00;0.00;0
1;coastal_bunker;2153.00;9.80;3671.00;0.14;0
1;coastal_bunker;1745.00;9.70;4056.00;-1.27;0
1;coastal_bunker;1903.00;9.50;3748.00;-0.79;0
1;coastal_bunker;2149.00;10.20;3584.00;1.57;0
1;coastal_bunker;1805.00;10.25;4034.00;-3.20;0
1;coastal_bunker;2071.00;10.23;3890.00;-3.31;0
1;coastal_bunker;1922.00;9.70;3676.00;-1.25;0
1;coastal_bunker;1724.00;9.95;4040.00;-0.83;0
1;coastal_bunker;2118.00;9.70;3507.00;0.00;0
1;coastal_bunker;2167.00;9.50;3537.00;-4.15;0
1;coastal_bunker;2053.00;10.95;3952.00;-3.77;0
1;coastal_bunker;2135.00;9.70;3655.00;0.64;0
1;coastal_bunker;1936.00;9.50;3642.00;-1.19;0
1;coastal_bunker;1862.00;9.50;4069.00;-1.79;0
1;coastal_bunker;2166.00;11.03;3770.00;0.86;0
1;coastal_bunker;2060.00;12.18;3896.00;0.79;0
1;coastal_bunker;1845.00;9.50;3759.00;-1.57;0
1;coastal_bunker;2132.00;9.50;3890.00;1.33;0
1;coastal_bunker;1680.00;10.70;3970.00;-2.76;0
1;coastal_bunker;2002.00;9.50;3574.00;-1.69;0
1;coastal_bunker;2182.00;9.70;3865.00;-4.00;0
1;coastal_bunker;1828.00;10.07;4050.00;-3.14;0
1;coastal_bunker;2135.00;11.88;3825.00;-3.82;0
1;coastal_bunker;2005.00;9.75;3598.00;-0.93;0
1;coastal_bunker;1935.00;9.70;4033.00;-2.72;0
1;coastal_bunker;2145.00;9.82;3618.00;-4.15;0
1;coastal_bunker;1996.00;10.53;3972.00;-4.39;0
1;coastal_bunker;1780.00;9.50;3838.00;0.00;0
1;coastal_bunker;1649.00;9.50;3920.00;-1.62;0
1;coastal_bunker;1841.00;9.50;3791.00;-1.57;0
1;coastal_bunker;1873.00;10.18;3767.00;0.00;0
1;coastal_bunker;1727.00;9.50;3863.00;-0.40;0
1;coastal_bunker;1749.00;10.15;4010.00;-3.43;0
1;coastal_bunker;1691.00;9.82;3972.00;-0.93;0
1;coastal_bunker;1751.00;9.50;3858.00;-0.59;0
1;coastal_bunker;1967.00;9.50;3605.00;-1.17;0
1;coastal_bunker;1959.00;11.10;3991.00;-3.56;0
1;coastal_bunker;2158.00;10.73;3829.00;-2.42;0
1;coastal_bunker;1640.00;9.82;3891.00;-0.10;0
1;coastal_bunker;2158.00;9.93;3754.00;-4.39;0
1;coastal_bunker;2126.00;9.50;3643.00;1.21;0
1;coastal_bunker;2099.00;10.75;3906.00;1.57;0
1;coastal_bunker;2158.00;9.50;3760.00;0.69;0
1;coastal_bunker;1828.00;10.40;4038.00;-2.87;0
1;coastal_bunker;2030.00;10.57;3975.00;-3.46;0
1;coastal_bunker;2131.00;9.93;3829.00;-3.70;0
1;coastal_bunker;2150.00;10.03;3569.00;-4.65;0
1;coastal_bunker;2093.00;9.50;3502.00;0.11;0
1;coastal_bunker;1673.00;10.88;3978.00;-3.57;0
1;coastal_bunker;1864.00;10.15;4048.00;-3.23;0
1;coastal_bunker;1710.00;10.12;4023.00;-2.03;0
1;coastal_bunker;2152.00;9.50;3859.00;0.00;0
1;coastal_bunker;1920.00;9.55;3730.00;0.79;0
